id,title,category,price,stock,created_at,updated_at,image,description
54033,Kiara Women Teal Handbag,Bags,38.43,39,2025-09-09 13:52:33.477815,2025-09-09 13:52:33.477815,images/54033.jpg,A Teal item for Casual during Summer.
43660,ONLY Women Purple Tunic,Topwear,65.19,29,2025-09-09 13:52:33.477815,2025-09-09 13:52:33.477815,images/43660.jpg,A Purple item for Casual during Summer.
13697,Puma Unisex Black Backpack,Bags,63.52,17,2025-09-09 13:52:33.477815,2025-09-09 13:52:33.477815,images/13697.jpg,A Red item for Casual during Fall.
16163,Enroute Men Leather Tan Formal Shoes,Shoes,92.3,44,2025-09-09 13:52:33.477815,2025-09-09 13:52:33.477815,images/16163.jpg,A Tan item for Formal during Fall.
19116,Lotto Unisex Arch Black Slippers,Flip Flops,94.87,14,2025-09-09 13:52:33.477815,2025-09-09 13:52:33.477815,images/19116.jpg,A Black item for Casual during Fall.
29632,Indigo Nation Men Striped Purple Shirt,Topwear,93.14,32,2025-09-09 13:52:33.477815,2025-09-09 13:52:33.477815,images/29632.jpg,A Purple item for Formal during Summer.
4862,ADIDAS Men Chelsea Home Blue Jersey,Topwear,86.54,31,2025-09-09 13:52:33.477815,2025-09-09 13:52:33.477815,images/4862.jpg,A Blue item for Sports during Summer.
2488,Puma Men Diva Fashion Black Sandal,Sandal,54.79,28,2025-09-09 13:52:33.477815,2025-09-09 13:52:33.477815,images/2488.jpg,A Black item for Casual during Fall.
39058,Belmonte Men Steel Button Covers,Cufflinks,100.94,30,2025-09-09 13:52:33.477815,2025-09-09 13:52:33.477815,images/39058.jpg,A Steel item for Formal during Fall.
19731,United Colors of Benetton Men Solid Blue Shirt,Topwear,93.97,46,2025-09-09 13:52:33.477815,2025-09-09 13:52:33.477815,images/19731.jpg,A Blue item for Casual during Summer.
46573,Timex Men Black Watch,Watches,117.77,8,2025-09-09 13:52:33.477815,2025-09-09 13:52:33.477815,images/46573.jpg,A Black item for Sports during Winter.
46691,Rasasi Women Instincts Perfume,Fragrance,74.02,7,2025-09-09 13:52:33.477815,2025-09-09 13:52:33.477815,images/46691.jpg,A White item for Casual during Spring.
28928,Mr. Men Printed Charcoal T-shirt,Topwear,96.67,24,2025-09-09 13:52:33.477815,2025-09-09 13:52:33.477815,images/28928.jpg,A Charcoal item for Casual during Summer.
11320,United Colors of Benetton Men Washed Grey Jeans,Bottomwear,91.28,50,2025-09-09 13:52:33.477815,2025-09-09 13:52:33.477815,images/11320.jpg,A Grey item for Casual during Fall.
56605,Streetwear Black Eye Liner 01,Makeup,71.22,9,2025-09-09 13:52:33.477815,2025-09-09 13:52:33.477815,images/56605.jpg,A Black item for general use during Spring.
51761,Catwalk Women Brown Peep Toes,Shoes,92.72,28,2025-09-09 13:52:33.477815,2025-09-09 13:52:33.477815,images/51761.jpg,A Brown item for Casual during Winter.
24868,Reid & Taylor Men Casual Black Wallet,Wallets,112.43,9,2025-09-09 13:52:33.477815,2025-09-09 13:52:33.477815,images/24868.jpg,A Black item for Casual during Summer.
48183,Fossil Women Brown Handbag,Bags,90.35,16,2025-09-09 13:52:33.477815,2025-09-09 13:52:33.477815,images/48183.jpg,A Brown item for Casual during Winter.
17742,Puma Women Body Train White Sports Shoes,Shoes,41.61,36,2025-09-09 13:52:33.477815,2025-09-09 13:52:33.477815,images/17742.jpg,A White item for Sports during Fall.
14519,Mark Taylor Men White & Teal Blue Striped Shirt,Topwear,40.91,46,2025-09-09 13:52:33.477815,2025-09-09 13:52:33.477815,images/14519.jpg,A White item for Formal during Fall.
39233,Femella Women Blue GGT Pannel Princess Dress,Dress,72.87,5,2025-09-09 13:52:33.477815,2025-09-09 13:52:33.477815,images/39233.jpg,A Blue item for Casual during Summer.
58988,Cavallini Women Deo,Fragrance,40.78,28,2025-09-09 13:52:33.477815,2025-09-09 13:52:33.477815,images/58988.jpg,A Green item for Casual during Spring.
47078,Shree Women Multi Colored Patiala,Bottomwear,67.65,46,2025-09-09 13:52:33.477815,2025-09-09 13:52:33.477815,images/47078.jpg,A Multi item for Ethnic during Fall.
22093,Numero Uno Men Casual Brown Shoes,Shoes,83.4,12,2025-09-09 13:52:33.477815,2025-09-09 13:52:33.477815,images/22093.jpg,A Brown item for Casual during Summer.
13769,Belmonte Men Check White Shirts,Topwear,56.08,7,2025-09-09 13:52:33.477815,2025-09-09 13:52:33.477815,images/13769.jpg,A White item for Formal during Fall.
10575,Puma Women Ess Pink Polo Tshirts,Topwear,42.7,34,2025-09-09 13:52:33.477815,2025-09-09 13:52:33.477815,images/10575.jpg,A Pink item for Casual during Fall.
25946,Femella Women Brown Scarf,Scarves,102.96,48,2025-09-09 13:52:33.477815,2025-09-09 13:52:33.477815,images/25946.jpg,A Brown item for Casual during Summer.
38546,Puma Men Navy Blue Madison Classic Shoes,Shoes,51.67,6,2025-09-09 13:52:33.477815,2025-09-09 13:52:33.477815,images/38546.jpg,A Navy Blue item for Casual during Summer.
52998,FNF Blue Printed Sari,Saree,100.34,15,2025-09-09 13:52:33.477815,2025-09-09 13:52:33.477815,images/52998.jpg,A Blue item for Ethnic during Fall.
25635,Fastrack Women White Casual Watch,Watches,54.98,27,2025-09-09 13:52:33.477815,2025-09-09 13:52:33.477815,images/25635.jpg,A White item for Casual during Winter.
36992,Lino Perros Women Grey Handbag,Bags,66.54,25,2025-09-09 13:52:33.477815,2025-09-09 13:52:33.477815,images/36992.jpg,A Grey item for Casual during Summer.
16532,Locomotive Men Check Blue Shirt,Topwear,46.22,5,2025-09-09 13:52:33.477815,2025-09-09 13:52:33.477815,images/16532.jpg,A Blue item for Casual during Fall.
9546,Nike Men As Elite Ultimate Ss Training Purple T-Shirts,Topwear,90.64,5,2025-09-09 13:52:33.477815,2025-09-09 13:52:33.477815,images/9546.jpg,A Purple item for Sports during Fall.
31279,Puma Men Bonn Graphic Navy Blue T-shirt,Topwear,58.42,29,2025-09-09 13:52:33.477815,2025-09-09 13:52:33.477815,images/31279.jpg,A Navy Blue item for Casual during Summer.
48592,Lucera Women Silver Earrings,Jewellery,93.92,18,2025-09-09 13:52:33.477815,2025-09-09 13:52:33.477815,images/48592.jpg,A Silver item for Casual during Summer.
9643,Indigo Nation Men Checks Shirt Green Shirts,Topwear,96.33,28,2025-09-09 13:52:33.477815,2025-09-09 13:52:33.477815,images/9643.jpg,A Green item for Casual during Fall.
20990,Fastrack Unisex Polyester Olive Belt,Belts,65.59,29,2025-09-09 13:52:33.477815,2025-09-09 13:52:33.477815,images/20990.jpg,A Olive item for Casual during Winter.
36333,Playboy Men White & Red Socks,Socks,59.6,19,2025-09-09 13:52:33.477815,2025-09-09 13:52:33.477815,images/36333.jpg,A White item for Casual during Summer.
33395,Baggit Women Bleed Taj Black Wallet,Wallets,56.04,12,2025-09-09 13:52:33.477815,2025-09-09 13:52:33.477815,images/33395.jpg,A Black item for Casual during Fall.
32519,Franco Leone Men Boot Brown Formal Shoes,Shoes,99.95,30,2025-09-09 13:52:33.477815,2025-09-09 13:52:33.477815,images/32519.jpg,A Brown item for Formal during Summer.
22751,BIBA Women Printed White Kurta,Topwear,47.46,16,2025-09-09 13:52:33.477815,2025-09-09 13:52:33.477815,images/22751.jpg,A White item for Ethnic during Fall.
8622,Fastrack Unisex Sunglasses,Eyewear,47.98,24,2025-09-09 13:52:33.477815,2025-09-09 13:52:33.477815,images/8622.jpg,A Black item for Casual during Winter.
47177,Ganuchi Men Black Sandals,Sandal,77.68,37,2025-09-09 13:52:33.477815,2025-09-09 13:52:33.477815,images/47177.jpg,A Black item for Casual during Summer.
56015,Colorbar Soft Touch Amber Lipstick 041,Lips,60.96,34,2025-09-09 13:52:33.477815,2025-09-09 13:52:33.477815,images/56015.jpg,A Brown item for Casual during Spring.
42991,Nike Women White & Grey Downshifter Sports Shoes,Shoes,97.32,30,2025-09-09 13:52:33.477815,2025-09-09 13:52:33.477815,images/42991.jpg,A White item for Sports during Summer.
10817,Wrangler Men Urban Raiser Green Shirts,Topwear,36.35,46,2025-09-09 13:52:33.477815,2025-09-09 13:52:33.477815,images/10817.jpg,A Green item for Casual during Fall.
47036,Shree Women Green & White Printed Kurta,Topwear,106.42,36,2025-09-09 13:52:33.477815,2025-09-09 13:52:33.477815,images/47036.jpg,A Green item for Ethnic during Fall.
3940,Jealous 21 Women's Pink Black Print T-shirt,Topwear,55.05,24,2025-09-09 13:52:33.477815,2025-09-09 13:52:33.477815,images/3940.jpg,A Pink item for Casual during Summer.
27468,Jockey Women White Briefs,Innerwear,45.53,7,2025-09-09 13:52:33.477815,2025-09-09 13:52:33.477815,images/27468.jpg,A White item for Casual during Winter.
51525,Fastrack Men White Dial Watch,Watches,63.36,48,2025-09-09 13:52:33.477815,2025-09-09 13:52:33.477815,images/51525.jpg,A Grey item for Casual during Winter.
5809,Puma Women Black Capris,Bottomwear,89.4,33,2025-09-09 13:52:33.477815,2025-09-09 13:52:33.477815,images/5809.jpg,A Black item for Casual during Summer.
28889,Enamor Women Brown Boy Shorts Brief,Innerwear,50.11,42,2025-09-09 13:52:33.477815,2025-09-09 13:52:33.477815,images/28889.jpg,A Brown item for Casual during Summer.
57765,Lotus Herbals Apricot Scrub,Skin Care,116.24,23,2025-09-09 13:52:33.477815,2025-09-09 13:52:33.477815,images/57765.jpg,A White item for Casual during Spring.
8091,ADIDAS Men Galaxy Elite White Sports Shoes,Shoes,51.53,26,2025-09-09 13:52:33.477815,2025-09-09 13:52:33.477815,images/8091.jpg,A White item for Sports during Fall.
7788,Proline Men Black Polo T-shirt,Topwear,82.9,45,2025-09-09 13:52:33.477815,2025-09-09 13:52:33.477815,images/7788.jpg,A Black item for Casual during Fall.
35424,ADIDAS Men Dunkfest White Sports Shoes,Shoes,43.84,39,2025-09-09 13:52:33.477815,2025-09-09 13:52:33.477815,images/35424.jpg,A White item for Sports during Summer.
29084,Fastrack Men Black Wallet,Wallets,37.19,43,2025-09-09 13:52:33.477815,2025-09-09 13:52:33.477815,images/29084.jpg,A Black item for Casual during Winter.
21396,Locomotive Men Navy Blue Printed T-shirt,Topwear,106.03,41,2025-09-09 13:52:33.477815,2025-09-09 13:52:33.477815,images/21396.jpg,A Navy Blue item for Casual during Fall.
45356,Cobblerz Women Black Sandals,Shoes,82.01,22,2025-09-09 13:52:33.477815,2025-09-09 13:52:33.477815,images/45356.jpg,A Black item for Casual during Summer.
37967,Clarks Women Un Swish Patent White Sandals,Shoes,116.57,5,2025-09-09 13:52:33.477815,2025-09-09 13:52:33.477815,images/37967.jpg,A White item for Casual during Fall.
16124,ADIDAS Men Navy Blue Polo TShirts,Topwear,74.4,49,2025-09-09 13:52:33.477815,2025-09-09 13:52:33.477815,images/16124.jpg,A Navy Blue item for Sports during Fall.
41975,Gini and Jony Girls White Pedal Pusher,Bottomwear,94.86,39,2025-09-09 13:52:33.477815,2025-09-09 13:52:33.477815,images/41975.jpg,A White item for Casual during Summer.
13744,Belmonte Men Solid Black Shirts,Topwear,84.18,35,2025-09-09 13:52:33.477815,2025-09-09 13:52:33.477815,images/13744.jpg,A Black item for Formal during Fall.
56872,HM Women Red Sandals,Shoes,36.99,29,2025-09-09 13:52:33.477815,2025-09-09 13:52:33.477815,images/56872.jpg,A Red item for Casual during Winter.
38665,Nike Men Lunarfly Black Sports Shoes,Shoes,116.8,5,2025-09-09 13:52:33.477815,2025-09-09 13:52:33.477815,images/38665.jpg,A Black item for Sports during Summer.
15468,Puma Men Heroes T7 Blue Tshirts,Topwear,67.42,42,2025-09-09 13:52:33.477815,2025-09-09 13:52:33.477815,images/15468.jpg,A Blue item for Casual during Fall.
13901,Nike Men Sweet Classic High Black Casual Shoes,Shoes,40.4,19,2025-09-09 13:52:33.477815,2025-09-09 13:52:33.477815,images/13901.jpg,A Black item for Casual during Fall.
8974,Puma Men Drift Cat III NM Black Sports Shoes,Shoes,36.41,12,2025-09-09 13:52:33.477815,2025-09-09 13:52:33.477815,images/8974.jpg,A Black item for Sports during Fall.
34230,Proline Men Grey T-shirt,Topwear,84.87,22,2025-09-09 13:52:33.477815,2025-09-09 13:52:33.477815,images/34230.jpg,A Grey item for Casual during Summer.
43593,Gini and Jony Girls Polo Striped Pink T-shirt,Topwear,68.23,45,2025-09-09 13:52:33.477815,2025-09-09 13:52:33.477815,images/43593.jpg,A Pink item for Casual during Summer.
35145,Allen Solly Woman Red Clutch,Bags,31.78,27,2025-09-09 13:52:33.477815,2025-09-09 13:52:33.477815,images/35145.jpg,A Red item for Casual during Summer.
44072,Hugo Men Summer Edition Perfume,Fragrance,118.34,31,2025-09-09 13:52:33.477815,2025-09-09 13:52:33.477815,images/44072.jpg,A Silver item for Casual during Spring.
57740,Lotus Herbals Pure Radiance Soft Beige Daily Foundation 360,Makeup,69.92,34,2025-09-09 13:52:33.477815,2025-09-09 13:52:33.477815,images/57740.jpg,A Skin item for Casual during Spring.
26117,John Miller Men Striped Purple Shirt,Topwear,101.26,23,2025-09-09 13:52:33.477815,2025-09-09 13:52:33.477815,images/26117.jpg,A Purple item for Formal during Summer.
38659,Nike Men Purple Braata Shoes,Shoes,71.87,14,2025-09-09 13:52:33.477815,2025-09-09 13:52:33.477815,images/38659.jpg,A Purple item for Casual during Summer.
57860,Biotique Bio Cucumber Pore Tightening Freshener,Skin Care,114.23,14,2025-09-09 13:52:33.477815,2025-09-09 13:52:33.477815,images/57860.jpg,A Green item for general use during Spring.
34742,Puma Men Vedano Black Shoes,Shoes,79.97,40,2025-09-09 13:52:33.477815,2025-09-09 13:52:33.477815,images/34742.jpg,A Black item for Casual during Summer.
8631,Fastrack Unisex Hip Hop Brown Sunglasses,Eyewear,113.14,41,2025-09-09 13:52:33.477815,2025-09-09 13:52:33.477815,images/8631.jpg,A Brown item for Casual during Winter.
31371,Locomotive Men Printed Navy Blue T-shirt,Topwear,99.39,11,2025-09-09 13:52:33.477815,2025-09-09 13:52:33.477815,images/31371.jpg,A Navy Blue item for Casual during Summer.
15929,ADIDAS Unisex BP Lspring Black Backpack,Bags,83.37,16,2025-09-09 13:52:33.477815,2025-09-09 13:52:33.477815,images/15929.jpg,A Black item for Casual during Fall.
15029,ADIDAS Women Stripes Purple Sweatshirts,Topwear,100.68,15,2025-09-09 13:52:33.477815,2025-09-09 13:52:33.477815,images/15029.jpg,A Purple item for Casual during Fall.
10106,Fastrack Women Essentials Steel Watches,Watches,117.55,15,2025-09-09 13:52:33.477815,2025-09-09 13:52:33.477815,images/10106.jpg,A Steel item for Casual during Winter.
23036,Arrow Men White Striped Shirt,Topwear,68.15,15,2025-09-09 13:52:33.477815,2025-09-09 13:52:33.477815,images/23036.jpg,A White item for Formal during Fall.
32358,Q&Q Men White Dial Watch,Watches,74.46,19,2025-09-09 13:52:33.477815,2025-09-09 13:52:33.477815,images/32358.jpg,A White item for Casual during Winter.
34345,Myntra Men Purple T-shirt,Topwear,60.25,11,2025-09-09 13:52:33.477815,2025-09-09 13:52:33.477815,images/34345.jpg,A Purple item for Casual during Summer.
21307,Celine Dion Women Cream Frame Sunglasses,Eyewear,66.33,11,2025-09-09 13:52:33.477815,2025-09-09 13:52:33.477815,images/21307.jpg,A Cream item for Casual during Winter.
8704,Fastrack Women Hip Hop Sunglasses,Eyewear,78.34,30,2025-09-09 13:52:33.477815,2025-09-09 13:52:33.477815,images/8704.jpg,A Red item for Casual during Winter.
15002,ADIDAS Men Stripes White Polo Tshirts,Topwear,116.02,49,2025-09-09 13:52:33.477815,2025-09-09 13:52:33.477815,images/15002.jpg,A White item for Casual during Fall.
11036,Jealous 21 Women Solid Black Tops,Topwear,114.59,24,2025-09-09 13:52:33.477815,2025-09-09 13:52:33.477815,images/11036.jpg,A Black item for Casual during Fall.
57887,Biotique Bio Fruit Whitening and Depigmentation Face Pack,Skin,73.63,17,2025-09-09 13:52:33.477815,2025-09-09 13:52:33.477815,images/57887.jpg,A Pink item for Casual during Spring.
45186,CASIO ENTICER Women White Dial Analogue Watch A634,Watches,67.64,35,2025-09-09 13:52:33.477815,2025-09-09 13:52:33.477815,images/45186.jpg,A White item for Casual during Winter.
23500,FILA Men Hostile White Sports Shoes,Shoes,97.79,50,2025-09-09 13:52:33.477815,2025-09-09 13:52:33.477815,images/23500.jpg,A White item for Sports during Summer.
18838,Peter England Men Formal Black Belt,Belts,46.47,46,2025-09-09 13:52:33.477815,2025-09-09 13:52:33.477815,images/18838.jpg,A Black item for Formal during Summer.
2045,ADIDAS Mens Multi Black T-shirt,Topwear,41.84,12,2025-09-09 13:52:33.477815,2025-09-09 13:52:33.477815,images/2045.jpg,A Black item for Sports during Fall.
42883,French Connection Women Black Sling Bag,Bags,84.62,49,2025-09-09 13:52:33.477815,2025-09-09 13:52:33.477815,images/42883.jpg,A Black item for Casual during Summer.
33115,Catwalk Women Orange Shoes,Shoes,62.0,34,2025-09-09 13:52:33.477815,2025-09-09 13:52:33.477815,images/33115.jpg,A Orange item for Casual during Winter.
53734,Puma Men Grey Vintage Ferrari Shoes,Shoes,115.56,7,2025-09-09 13:52:33.477815,2025-09-09 13:52:33.477815,images/53734.jpg,A Grey item for Casual during Summer.
8680,Fastrack Women Campus Brown Sunglasses,Eyewear,92.92,42,2025-09-09 13:52:33.477815,2025-09-09 13:52:33.477815,images/8680.jpg,A Brown item for Casual during Winter.
24182,Converse Men Green Casual Shoes,Shoes,118.24,5,2025-09-09 13:52:33.477815,2025-09-09 13:52:33.477815,images/24182.jpg,A Green item for Casual during Summer.
33386,Baggit Women Banjara Taj Purple Handbag,Bags,73.3,33,2025-09-09 13:52:33.477815,2025-09-09 13:52:33.477815,images/33386.jpg,A Purple item for Casual during Summer.
33686,Cobblerz Men Teal Blue Casual Shoes,Shoes,63.66,22,2025-09-09 13:52:33.477815,2025-09-09 13:52:33.477815,images/33686.jpg,A Teal item for Casual during Winter.
52823,Adrika Green Earrings,Jewellery,89.83,31,2025-09-09 13:52:33.477815,2025-09-09 13:52:33.477815,images/52823.jpg,A Green item for Casual during Summer.
36718,Gini and Jony Boys Printed Yellow T-Shirt,Topwear,111.12,36,2025-09-09 13:52:33.477815,2025-09-09 13:52:33.477815,images/36718.jpg,A Yellow item for Casual during Summer.
12426,Timberland Men Casual Brown Casual Shoes,Shoes,117.3,19,2025-09-09 13:52:33.477815,2025-09-09 13:52:33.477815,images/12426.jpg,A Brown item for Casual during Fall.
28672,Proline Men Black Polo T-Shirt,Topwear,87.79,30,2025-09-09 13:52:33.477815,2025-09-09 13:52:33.477815,images/28672.jpg,A Black item for Casual during Summer.
31837,Titan Men White Dial Watch,Watches,57.44,18,2025-09-09 13:52:33.477815,2025-09-09 13:52:33.477815,images/31837.jpg,A White item for Casual during Winter.
45158,CASIO ENTICER Men Brown Dial Analogue Watch A510,Watches,39.75,9,2025-09-09 13:52:33.477815,2025-09-09 13:52:33.477815,images/45158.jpg,A Brown item for Casual during Winter.
8394,ADIDAS Men White Neo Crkt Cc Polo T-Shirts,Topwear,85.45,34,2025-09-09 13:52:33.477815,2025-09-09 13:52:33.477815,images/8394.jpg,A White item for Sports during Fall.
37422,Murcia Women Office Black Handbag,Bags,69.91,42,2025-09-09 13:52:33.477815,2025-09-09 13:52:33.477815,images/37422.jpg,A Black item for Casual during Summer.
11596,W Women Printed Navy Blue Kurtas,Topwear,40.96,21,2025-09-09 13:52:33.477815,2025-09-09 13:52:33.477815,images/11596.jpg,A Navy Blue item for Ethnic during Summer.
18539,Puma Unisex Limnos Insignia Blue Casual Shoes,Shoes,37.15,24,2025-09-09 13:52:33.477815,2025-09-09 13:52:33.477815,images/18539.jpg,A Blue item for Casual during Summer.
40223,Provogue Men Black Leather Belt,Belts,47.59,37,2025-09-09 13:52:33.477815,2025-09-09 13:52:33.477815,images/40223.jpg,A Black item for Casual during Summer.
7724,Fila Men's Illusion White Black Shoe,Shoes,51.91,7,2025-09-09 13:52:33.477815,2025-09-09 13:52:33.477815,images/7724.jpg,A White item for Casual during Fall.
20462,Baggit Women Auxi Baby Purple Mobile Pouch,Bags,94.0,9,2025-09-09 13:52:33.477815,2025-09-09 13:52:33.477815,images/20462.jpg,A Purple item for Casual during Winter.
3745,Tantra Kid's Cool Yellow Kidswear,Topwear,37.78,38,2025-09-09 13:52:33.477815,2025-09-09 13:52:33.477815,images/3745.jpg,A Yellow item for Casual during Summer.
28758,Aurelia Women Blue Kurta,Topwear,102.9,8,2025-09-09 13:52:33.477815,2025-09-09 13:52:33.477815,images/28758.jpg,A Blue item for Ethnic during Summer.
1927,Domyos Navy Blue Bag,Bags,91.35,8,2025-09-09 13:52:33.477815,2025-09-09 13:52:33.477815,images/1927.jpg,A Navy Blue item for Sports during Summer.
4358,DC Comics Men's Comics Affliction Olive T-shirt,Topwear,108.78,49,2025-09-09 13:52:33.477815,2025-09-09 13:52:33.477815,images/4358.jpg,A Green item for Casual during Summer.
6162,Lee Men's Saddle Indigo Quarts T-shirt,Topwear,63.12,47,2025-09-09 13:52:33.477815,2025-09-09 13:52:33.477815,images/6162.jpg,A Blue item for Casual during Summer.
6787,Timberland Men's Rugby Stripe Pique Brown Blue T-shirt,Topwear,41.94,48,2025-09-09 13:52:33.477815,2025-09-09 13:52:33.477815,images/6787.jpg,A Brown item for Casual during Summer.
41210,Nike Men Black Shoes,Shoes,32.58,36,2025-09-09 13:52:33.477815,2025-09-09 13:52:33.477815,images/41210.jpg,A Black item for Casual during Summer.
30067,Ed Hardy Men Black Watch,Watches,83.59,6,2025-09-09 13:52:33.477815,2025-09-09 13:52:33.477815,images/30067.jpg,A Black item for Casual during Winter.
43367,Reebok Women Black Casual Shoes,Shoes,91.81,11,2025-09-09 13:52:33.477815,2025-09-09 13:52:33.477815,images/43367.jpg,A Black item for Casual during Summer.
15393,Fila Men Hawai Navy Blue Flip Flops,Flip Flops,47.74,15,2025-09-09 13:52:33.477815,2025-09-09 13:52:33.477815,images/15393.jpg,A Navy Blue item for Casual during Summer.
23313,W Women Red Printed Kurta,Topwear,47.94,21,2025-09-09 13:52:33.477815,2025-09-09 13:52:33.477815,images/23313.jpg,A Red item for Ethnic during Fall.
37965,Clarks Women Santa Rock Black Leather Flats,Shoes,107.71,38,2025-09-09 13:52:33.477815,2025-09-09 13:52:33.477815,images/37965.jpg,A Black item for Casual during Winter.
57727,Lotus Herbals Seduction Cranberry Punch Lip Gloss 30,Lips,68.35,8,2025-09-09 13:52:33.477815,2025-09-09 13:52:33.477815,images/57727.jpg,A Pink item for general use during Spring.
38039,Q&Q Men Silver Dial Watch,Watches,113.46,38,2025-09-09 13:52:33.477815,2025-09-09 13:52:33.477815,images/38039.jpg,A Silver item for Casual during Winter.
9403,Nike Women Steady VIII White Sports Shoes,Shoes,61.75,46,2025-09-09 13:52:33.477815,2025-09-09 13:52:33.477815,images/9403.jpg,A White item for Sports during Fall.
24370,Folklore Women Green Printed Kurta,Topwear,59.84,27,2025-09-09 13:52:33.477815,2025-09-09 13:52:33.477815,images/24370.jpg,A Green item for Ethnic during Fall.
39683,Lotto Men White Sports Shoe,Shoes,39.08,21,2025-09-09 13:52:33.477815,2025-09-09 13:52:33.477815,images/39683.jpg,A White item for Sports during Summer.
27624,Scullers Men Cream Shorts,Bottomwear,105.54,32,2025-09-09 13:52:33.477815,2025-09-09 13:52:33.477815,images/27624.jpg,A Cream item for Casual during Summer.
41273,Arrow Men Brown Wallet,Wallets,67.39,19,2025-09-09 13:52:33.477815,2025-09-09 13:52:33.477815,images/41273.jpg,A Brown item for Casual during Summer.
10579,Puma Men Black Polo Tshirts,Topwear,77.18,9,2025-09-09 13:52:33.477815,2025-09-09 13:52:33.477815,images/10579.jpg,A Black item for Casual during Fall.
10701,Esprit Women Silver Houston Steel Watches,Watches,40.43,50,2025-09-09 13:52:33.477815,2025-09-09 13:52:33.477815,images/10701.jpg,A Steel item for Casual during Winter.
13469,United Colors of Benetton Men Printed Pink Tops,Topwear,57.72,25,2025-09-09 13:52:33.477815,2025-09-09 13:52:33.477815,images/13469.jpg,A Pink item for Casual during Fall.
30933,Fabindia Women Brown Kurta,Topwear,46.72,39,2025-09-09 13:52:33.477815,2025-09-09 13:52:33.477815,images/30933.jpg,A Brown item for Ethnic during Summer.
44218,iPanema Women Black Flip Flops,Flip Flops,117.24,43,2025-09-09 13:52:33.477815,2025-09-09 13:52:33.477815,images/44218.jpg,A Black item for Casual during Winter.
31304,John Miller Men Check Blue Shirt,Topwear,81.72,42,2025-09-09 13:52:33.477815,2025-09-09 13:52:33.477815,images/31304.jpg,A Blue item for Formal during Summer.
24527,Mother Earth Men Olive Shirt,Topwear,102.32,39,2025-09-09 13:52:33.477815,2025-09-09 13:52:33.477815,images/24527.jpg,A Olive item for Casual during Fall.
27477,Jockey Essence Beige Seamless Bra 2003,Innerwear,85.49,11,2025-09-09 13:52:33.477815,2025-09-09 13:52:33.477815,images/27477.jpg,A Beige item for Casual during Winter.
47627,Portia Women Pink Wedges,Shoes,30.58,7,2025-09-09 13:52:33.477815,2025-09-09 13:52:33.477815,images/47627.jpg,A Pink item for Casual during Winter.
38192,Polaroid Men Sunglasses,Eyewear,72.13,28,2025-09-09 13:52:33.477815,2025-09-09 13:52:33.477815,images/38192.jpg,A Grey item for Casual during Winter.
17124,Lino Perros Women Golden Strap Black Handbag,Bags,47.67,45,2025-09-09 13:52:33.477815,2025-09-09 13:52:33.477815,images/17124.jpg,A Black item for Casual during Winter.
39291,Red Chief Men Khaki Shoes,Shoes,76.67,46,2025-09-09 13:52:33.477815,2025-09-09 13:52:33.477815,images/39291.jpg,A Khaki item for Casual during Winter.
24054,Locomotive Men Printed Blue T-shirt,Topwear,47.74,47,2025-09-09 13:52:33.477815,2025-09-09 13:52:33.477815,images/24054.jpg,A Blue item for Casual during Fall.
12865,Lee Cooper Men Casual Black Sandals,Sandal,42.26,34,2025-09-09 13:52:33.477815,2025-09-09 13:52:33.477815,images/12865.jpg,A Black item for Casual during Fall.
2130,Basics Men Green & White Slim Fit Shirt,Topwear,100.22,10,2025-09-09 13:52:33.477815,2025-09-09 13:52:33.477815,images/2130.jpg,A Green item for Casual during Spring.
26350,DKNY Women White Dial Watch NY8471,Watches,86.55,20,2025-09-09 13:52:33.477815,2025-09-09 13:52:33.477815,images/26350.jpg,A White item for Casual during Winter.
27494,Jockey Women Red Brief,Innerwear,98.31,22,2025-09-09 13:52:33.477815,2025-09-09 13:52:33.477815,images/27494.jpg,A Red item for Casual during Winter.
7134,Urban Yoga Men Bottom Navy Yoga Pants,Bottomwear,46.93,30,2025-09-09 13:52:33.477815,2025-09-09 13:52:33.477815,images/7134.jpg,A Navy Blue item for Casual during Fall.
41236,Gini and Jony Kids Girls Black Capris,Bottomwear,77.87,39,2025-09-09 13:52:33.477815,2025-09-09 13:52:33.477815,images/41236.jpg,A Black item for Casual during Summer.
45348,Cobblerz Women Black Sandals,Shoes,33.46,29,2025-09-09 13:52:33.477815,2025-09-09 13:52:33.477815,images/45348.jpg,A Black item for Casual during Summer.
10034,Nike Women As Element Ja Black T-Shirt,Topwear,70.69,36,2025-09-09 13:52:33.477815,2025-09-09 13:52:33.477815,images/10034.jpg,A Black item for Sports during Fall.
3193,Tantra Men's Nerds Light Brown T-shirt,Topwear,108.26,31,2025-09-09 13:52:33.477815,2025-09-09 13:52:33.477815,images/3193.jpg,A Beige item for Casual during Summer.
15295,ADIDAS Originals Unisex SY Airline Black Bags,Bags,33.37,41,2025-09-09 13:52:33.477815,2025-09-09 13:52:33.477815,images/15295.jpg,A Black item for Casual during Fall.
31857,Titan Women Mother Of Pearl Dial Watch,Watches,71.15,11,2025-09-09 13:52:33.477815,2025-09-09 13:52:33.477815,images/31857.jpg,A Gold item for Casual during Winter.
34255,Proline Men Navy Blue Track Pants,Bottomwear,78.15,17,2025-09-09 13:52:33.477815,2025-09-09 13:52:33.477815,images/34255.jpg,A Navy Blue item for Casual during Summer.
